Time,PacketsReceived,Distance
104.704,1025,114.704
104.804,1026,114.804
104.904,1027,114.904
105.004,1028,115.004
105.104,1029,115.104
105.204,1030,115.204
105.304,1031,115.304
105.404,1032,115.404
105.504,1033,115.504
105.604,1034,115.604
105.704,1035,115.704
105.804,1036,115.804
105.904,1037,115.904
106.004,1038,116.004
106.104,1039,116.104
106.204,1040,116.204
106.304,1041,116.304
106.404,1042,116.404
106.504,1043,116.504
106.604,1044,116.604
106.704,1045,116.704
106.804,1046,116.804
106.904,1047,116.904
107.004,1048,117.004
107.104,1049,117.104
107.204,1050,117.204
107.304,1051,117.304
107.404,1052,117.404
107.504,1053,117.504
107.604,1054,117.604
107.704,1055,117.704
107.804,1056,117.804
107.904,1057,117.904
108.004,1058,118.004
108.104,1059,118.104
108.204,1060,118.204
108.304,1061,118.304
108.404,1062,118.404
108.504,1063,118.504
108.604,1064,118.604
108.704,1065,118.704
108.804,1066,118.804
108.904,1067,118.904
109.004,1068,119.004
109.104,1069,119.104
109.204,1070,119.204
109.304,1071,119.304
109.404,1072,119.404
109.504,1073,119.504
109.604,1074,119.604
109.704,1075,119.704
109.804,1076,119.804
109.904,1077,119.904
110.004,1078,120.004
110.104,1079,120.104
110.204,1080,120.204
110.304,1081,120.304
110.404,1082,120.404
110.504,1083,120.504
110.604,1084,120.604
110.704,1085,120.704
110.804,1086,120.804
110.904,1087,120.904
111.004,1088,121.004
111.104,1089,121.104
111.204,1090,121.204
111.304,1091,121.304
111.404,1092,121.404
111.504,1093,121.504
111.604,1094,121.604
111.704,1095,121.704
111.804,1096,121.804
111.904,1097,121.904
112.004,1098,122.004
112.104,1099,122.104
112.204,1100,122.204
112.304,1101,122.304
112.404,1102,122.404
112.504,1103,122.504
112.604,1104,122.604
112.704,1105,122.704
112.804,1106,122.804
112.904,1107,122.904
113.004,1108,123.004
113.104,1109,123.104
113.204,1110,123.204
113.304,1111,123.304
113.404,1112,123.404
113.504,1113,123.504
113.604,1114,123.604
113.704,1115,123.704
113.804,1116,123.804
113.904,1117,123.904
114.004,1118,124.004
114.104,1119,124.104
114.204,1120,124.204
114.304,1121,124.304
114.404,1122,124.404
114.504,1123,124.504
114.604,1124,124.604
114.704,1125,124.704
114.804,1126,124.804
114.904,1127,124.904
115.004,1128,125.004
115.104,1129,125.104
115.204,1130,125.204
115.304,1131,125.304
115.404,1132,125.404
115.504,1133,125.504
115.604,1134,125.604
115.704,1135,125.704
115.804,1136,125.804
115.904,1137,125.904
116.004,1138,126.004
116.104,1139,126.104
116.204,1140,126.204
116.304,1141,126.304
116.404,1142,126.404
116.504,1143,126.504
116.604,1144,126.604
116.704,1145,126.704
116.804,1146,126.804
116.904,1147,126.904
117.004,1148,127.004
117.204,1149,127.204
117.304,1150,127.304
117.404,1151,127.404
117.504,1152,127.504
117.604,1153,127.604
117.704,1154,127.704
117.804,1155,127.804
117.904,1156,127.904
118.004,1157,128.004
118.104,1158,128.104
118.204,1159,128.204
118.304,1160,128.304
118.404,1161,128.404
118.504,1162,128.504
118.604,1163,128.604
118.704,1164,128.704
118.804,1165,128.804
118.904,1166,128.904
119.004,1167,129.004
119.104,1168,129.104
119.204,1169,129.204
119.304,1170,129.304
119.404,1171,129.404
119.504,1172,129.504
119.604,1173,129.604
119.704,1174,129.704
119.804,1175,129.804
119.904,1176,129.904
120.004,1177,130.004
120.104,1178,130.104
120.204,1179,130.204
120.304,1180,130.304
120.404,1181,130.404
120.504,1182,130.504
120.604,1183,130.604
120.704,1184,130.704
120.804,1185,130.804
120.904,1186,130.904
121.004,1187,131.004
121.104,1188,131.104
121.204,1189,131.204
121.304,1190,131.304
121.404,1191,131.404
121.504,1192,131.504
121.604,1193,131.604
121.704,1194,131.704
121.804,1195,131.804
121.904,1196,131.904
122.004,1197,132.004
122.104,1198,132.104
122.204,1199,132.204
122.304,1200,132.304
122.404,1201,132.404
122.504,1202,132.504
122.604,1203,132.604
122.704,1204,132.704
122.804,1205,132.804
122.904,1206,132.904
123.004,1207,133.004
123.104,1208,133.104
123.204,1209,133.204
123.304,1210,133.304
123.404,1211,133.404
123.504,1212,133.504
123.604,1213,133.604
123.704,1214,133.704
123.804,1215,133.804
123.904,1216,133.904
124.004,1217,134.004
124.104,1218,134.104
124.204,1219,134.204
124.304,1220,134.304
124.404,1221,134.404
124.504,1222,134.504
124.604,1223,134.604
124.704,1224,134.704
124.804,1225,134.804
124.904,1226,134.904
125.004,1227,135.004
125.104,1228,135.104
125.204,1229,135.204
125.304,1230,135.304
125.404,1231,135.404
125.504,1232,135.504
125.604,1233,135.604
125.704,1234,135.704
125.804,1235,135.804
125.904,1236,135.904
126.004,1237,136.004
126.104,1238,136.104
126.204,1239,136.204
126.304,1240,136.304
126.404,1241,136.404
126.504,1242,136.504
126.604,1243,136.604
126.704,1244,136.704
126.804,1245,136.804
126.904,1246,136.904
127.004,1247,137.004
127.104,1248,137.104
127.204,1249,137.204
127.304,1250,137.304
127.404,1251,137.404
127.504,1252,137.504
127.604,1253,137.604
127.704,1254,137.704
127.804,1255,137.804
127.904,1256,137.904
128.004,1257,138.004
128.104,1258,138.104
128.204,1259,138.204
128.304,1260,138.304
128.404,1261,138.404
128.504,1262,138.504
128.604,1263,138.604
128.704,1264,138.704
128.804,1265,138.804
128.904,1266,138.904
129.004,1267,139.004
129.104,1268,139.104
129.204,1269,139.204
129.304,1270,139.304
129.404,1271,139.404
129.504,1272,139.504
129.604,1273,139.604
129.704,1274,139.704
129.804,1275,139.804
129.904,1276,139.904
130.004,1277,140.004
130.104,1278,140.104
130.204,1279,140.204
130.304,1280,140.304
130.404,1281,140.404
130.504,1282,140.504
130.604,1283,140.604
130.704,1284,140.704
130.804,1285,140.804
130.904,1286,140.904
131.004,1287,141.004
131.104,1288,141.104
131.204,1289,141.204
131.304,1290,141.304
131.404,1291,141.404
131.504,1292,141.504
131.604,1293,141.604
131.704,1294,141.704
131.804,1295,141.804
131.904,1296,141.904
132.004,1297,142.004
132.104,1298,142.104
132.204,1299,142.204
132.304,1300,142.304
132.404,1301,142.404
132.504,1302,142.504
132.604,1303,142.604
132.704,1304,142.704
132.904,1305,142.904
133.004,1306,143.004
133.104,1307,143.104
133.204,1308,143.204
133.304,1309,143.304
133.404,1310,143.404
133.504,1311,143.504
133.604,1312,143.604
133.704,1313,143.704
133.804,1314,143.804
133.904,1315,143.904
134.004,1316,144.004
134.104,1317,144.104
134.204,1318,144.204
134.304,1319,144.304
134.404,1320,144.404
134.504,1321,144.504
134.604,1322,144.604
134.704,1323,144.704
134.804,1324,144.804
134.904,1325,144.904
135.004,1326,145.004
135.104,1327,145.104
135.204,1328,145.204
135.304,1329,145.304
135.404,1330,145.404
135.504,1331,145.504
135.604,1332,145.604
135.704,1333,145.704
135.804,1334,145.804
135.904,1335,145.904
136.004,1336,146.004
136.104,1337,146.104
136.204,1338,146.204
136.304,1339,146.304
136.404,1340,146.404
136.504,1341,146.504
136.604,1342,146.604
136.704,1343,146.704
136.804,1344,146.804
136.904,1345,146.904
137.004,1346,147.004
137.104,1347,147.104
137.204,1348,147.204
137.304,1349,147.304
137.404,1350,147.404
137.504,1351,147.504
137.604,1352,147.604
137.704,1353,147.704
137.804,1354,147.804
137.904,1355,147.904
138.004,1356,148.004
138.104,1357,148.104
138.204,1358,148.204
138.304,1359,148.304
138.404,1360,148.404
138.504,1361,148.504
138.604,1362,148.604
138.704,1363,148.704
138.804,1364,148.804
138.904,1365,148.904
139.004,1366,149.004
139.104,1367,149.104
139.204,1368,149.204
139.304,1369,149.304
139.404,1370,149.404
139.504,1371,149.504
139.604,1372,149.604
139.704,1373,149.704
139.804,1374,149.804
139.904,1375,149.904
140.004,1376,150.004
140.104,1377,150.104
140.204,1378,150.204
140.304,1379,150.304
140.404,1380,150.404
140.504,1381,150.504
140.604,1382,150.604
140.704,1383,150.704
140.804,1384,150.804
140.904,1385,150.904
141.004,1386,151.004
141.104,1387,151.104
141.204,1388,151.204
141.304,1389,151.304
141.404,1390,151.404
141.504,1391,151.504
141.604,1392,151.604
141.704,1393,151.704
141.804,1394,151.804
141.904,1395,151.904
142.004,1396,152.004
142.104,1397,152.104
142.204,1398,152.204
142.304,1399,152.304
142.404,1400,152.404
142.504,1401,152.504
142.604,1402,152.604
142.704,1403,152.704
142.804,1404,152.804
142.904,1405,152.904
143.004,1406,153.004
143.104,1407,153.104
143.204,1408,153.204
143.304,1409,153.304
143.404,1410,153.404
143.504,1411,153.504
143.604,1412,153.604
143.704,1413,153.704
143.804,1414,153.804
143.904,1415,153.904
144.004,1416,154.004
144.104,1417,154.104
144.204,1418,154.204
144.304,1419,154.304
144.404,1420,154.404
144.504,1421,154.504
144.604,1422,154.604
144.704,1423,154.704
144.804,1424,154.804
144.904,1425,154.904
145.004,1426,155.004
145.104,1427,155.104
145.204,1428,155.204
145.304,1429,155.304
145.404,1430,155.404
145.504,1431,155.504
145.604,1432,155.604
145.704,1433,155.704
145.804,1434,155.804
145.904,1435,155.904
146.004,1436,156.004
146.104,1437,156.104
146.204,1438,156.204
146.304,1439,156.304
146.404,1440,156.404
146.504,1441,156.504
146.604,1442,156.604
146.704,1443,156.704
146.804,1444,156.804
146.904,1445,156.904
147.004,1446,157.004
147.104,1447,157.104
147.204,1448,157.204
147.304,1449,157.304
147.404,1450,157.404
147.504,1451,157.504
147.604,1452,157.604
147.704,1453,157.704
147.804,1454,157.804
147.904,1455,157.904
148.004,1456,158.004
148.104,1457,158.104
148.204,1458,158.204
148.304,1459,158.304
148.404,1460,158.404
148.504,1461,158.504
148.604,1462,158.604
148.704,1463,158.704
148.804,1464,158.804
148.904,1465,158.904
149.004,1466,159.004
149.104,1467,159.104
149.204,1468,159.204
149.304,1469,159.304
149.404,1470,159.404
149.504,1471,159.504
149.604,1472,159.604
149.704,1473,159.704
149.804,1474,159.804
149.904,1475,159.904
150.004,1476,160.004
150.104,1477,160.104
150.204,1478,160.204
150.304,1479,160.304
150.404,1480,160.404
150.504,1481,160.504
150.604,1482,160.604
150.704,1483,160.704
150.804,1484,160.804
150.904,1485,160.904
151.004,1486,161.004
151.104,1487,161.104
151.204,1488,161.204
151.304,1489,161.304
151.404,1490,161.404
151.504,1491,161.504
151.604,1492,161.604
151.704,1493,161.704
151.804,1494,161.804
151.904,1495,161.904
152.004,1496,162.004
152.104,1497,162.104
152.204,1498,162.204
152.304,1499,162.304
152.404,1500,162.404
152.504,1501,162.504
152.604,1502,162.604
152.704,1503,162.704
152.804,1504,162.804
152.904,1505,162.904
153.004,1506,163.004
153.104,1507,163.104
153.204,1508,163.204
153.304,1509,163.304
153.404,1510,163.404
153.504,1511,163.504
153.604,1512,163.604
153.704,1513,163.704
153.804,1514,163.804
153.904,1515,163.904
154.004,1516,164.004
154.104,1517,164.104
154.204,1518,164.204
154.304,1519,164.304
154.404,1520,164.404
154.504,1521,164.504
154.604,1522,164.604
154.704,1523,164.704
154.904,1524,164.904
155.004,1525,165.004
155.104,1526,165.104
155.204,1527,165.204
155.304,1528,165.304
155.404,1529,165.404
155.504,1530,165.504
155.704,1531,165.704
155.804,1532,165.804
155.904,1533,165.904
156.004,1534,166.004
156.104,1535,166.104
156.204,1536,166.204
156.304,1537,166.304
156.404,1538,166.404
156.504,1539,166.504
156.604,1540,166.604
156.704,1541,166.704
156.804,1542,166.804
156.904,1543,166.904
157.004,1544,167.004
157.104,1545,167.104
157.204,1546,167.204
157.304,1547,167.304
157.404,1548,167.404
157.504,1549,167.504
157.604,1550,167.604
157.704,1551,167.704
157.804,1552,167.804
157.904,1553,167.904
158.004,1554,168.004
158.104,1555,168.104
158.204,1556,168.204
158.304,1557,168.304
158.404,1558,168.404
158.504,1559,168.504
158.604,1560,168.604
158.704,1561,168.704
158.804,1562,168.804
158.904,1563,168.904
159.004,1564,169.004
159.104,1565,169.104
159.204,1566,169.204
159.304,1567,169.304
159.404,1568,169.404
159.504,1569,169.504
159.604,1570,169.604
159.704,1571,169.704
159.804,1572,169.804
159.904,1573,169.904
160.004,1574,170.004
160.104,1575,170.104
160.204,1576,170.204
160.304,1577,170.304
160.404,1578,170.404
160.504,1579,170.504
160.604,1580,170.604
160.704,1581,170.704
160.804,1582,170.804
160.904,1583,170.904
161.004,1584,171.004
161.104,1585,171.104
161.204,1586,171.204
161.304,1587,171.304
161.404,1588,171.404
161.504,1589,171.504
161.604,1590,171.604
161.704,1591,171.704
161.804,1592,171.804
161.904,1593,171.904
162.004,1594,172.004
162.104,1595,172.104
162.204,1596,172.204
162.304,1597,172.304
162.404,1598,172.404
162.504,1599,172.504
162.604,1600,172.604
162.704,1601,172.704
162.804,1602,172.804
162.904,1603,172.904
163.004,1604,173.004
163.104,1605,173.104
163.204,1606,173.204
163.304,1607,173.304
163.404,1608,173.404
163.504,1609,173.504
163.604,1610,173.604
163.704,1611,173.704
163.804,1612,173.804
163.904,1613,173.904
164.004,1614,174.004
164.104,1615,174.104
164.204,1616,174.204
164.304,1617,174.304
164.404,1618,174.404
164.504,1619,174.504
164.604,1620,174.604
164.704,1621,174.704
164.804,1622,174.804
164.904,1623,174.904
165.004,1624,175.004
165.104,1625,175.104
165.204,1626,175.204
165.304,1627,175.304
165.404,1628,175.404
165.504,1629,175.504
165.604,1630,175.604
165.704,1631,175.704
165.804,1632,175.804
165.904,1633,175.904
166.004,1634,176.004
166.104,1635,176.104
166.204,1636,176.204
166.304,1637,176.304
166.404,1638,176.404
166.504,1639,176.504
166.604,1640,176.604
166.704,1641,176.704
166.804,1642,176.804
166.904,1643,176.904
167.004,1644,177.004
167.104,1645,177.104
167.204,1646,177.204
167.304,1647,177.304
167.504,1648,177.504
167.604,1649,177.604
167.704,1650,177.704
167.804,1651,177.804
167.904,1652,177.904
168.004,1653,178.004
168.104,1654,178.104
168.204,1655,178.204
168.304,1656,178.304
168.404,1657,178.404
168.504,1658,178.504
168.604,1659,178.604
168.704,1660,178.704
168.804,1661,178.804
168.904,1662,178.904
169.004,1663,179.004
169.104,1664,179.104
169.204,1665,179.204
169.304,1666,179.304
169.404,1667,179.404
169.504,1668,179.504
169.604,1669,179.604
169.704,1670,179.704
169.804,1671,179.804
169.904,1672,179.904
170.004,1673,180.004
170.104,1674,180.104
170.204,1675,180.204
170.304,1676,180.304
170.404,1677,180.404
170.504,1678,180.504
170.604,1679,180.604
170.704,1680,180.704
170.804,1681,180.804
170.904,1682,180.904
171.004,1683,181.004
171.104,1684,181.104
171.204,1685,181.204
171.304,1686,181.304
171.404,1687,181.404
171.504,1688,181.504
171.604,1689,181.604
171.704,1690,181.704
171.804,1691,181.804
171.904,1692,181.904
172.004,1693,182.004
172.104,1694,182.104
172.204,1695,182.204
172.304,1696,182.304
172.404,1697,182.404
172.504,1698,182.504
172.604,1699,182.604
172.704,1700,182.704
172.804,1701,182.804
172.904,1702,182.904
173.004,1703,183.004
173.104,1704,183.104
173.204,1705,183.204
173.304,1706,183.304
173.404,1707,183.404
173.504,1708,183.504
173.604,1709,183.604
173.704,1710,183.704
173.904,1711,183.904
174.004,1712,184.004
174.104,1713,184.104
174.204,1714,184.204
174.304,1715,184.304
174.404,1716,184.404
174.504,1717,184.504
174.604,1718,184.604
174.704,1719,184.704
174.804,1720,184.804
174.904,1721,184.904
175.004,1722,185.004
175.104,1723,185.104
175.204,1724,185.204
175.304,1725,185.304
175.404,1726,185.404
175.504,1727,185.504
175.604,1728,185.604
175.704,1729,185.704
175.804,1730,185.804
175.904,1731,185.904
176.004,1732,186.004
176.104,1733,186.104
176.204,1734,186.204
176.404,1735,186.404
176.504,1736,186.504
176.604,1737,186.604
176.704,1738,186.704
176.804,1739,186.804
176.904,1740,186.904
177.004,1741,187.004
177.104,1742,187.104
177.204,1743,187.204
177.304,1744,187.304
177.404,1745,187.404
177.504,1746,187.504
177.604,1747,187.604
177.704,1748,187.704
177.804,1749,187.804
177.904,1750,187.904
178.004,1751,188.004
178.104,1752,188.104
178.204,1753,188.204
178.304,1754,188.304
178.404,1755,188.404
178.504,1756,188.504
178.604,1757,188.604
178.704,1758,188.704
178.804,1759,188.804
178.904,1760,188.904
179.004,1761,189.004
179.104,1762,189.104
179.204,1763,189.204
179.304,1764,189.304
179.404,1765,189.404
179.504,1766,189.504
179.604,1767,189.604
179.704,1768,189.704
179.804,1769,189.804
179.904,1770,189.904
180.004,1771,190.004
180.104,1772,190.104
180.204,1773,190.204
180.304,1774,190.304
180.404,1775,190.404
180.504,1776,190.504
180.604,1777,190.604
180.704,1778,190.704
180.804,1779,190.804
180.904,1780,190.904
181.104,1781,191.104
181.204,1782,191.204
181.304,1783,191.304
181.404,1784,191.404
181.504,1785,191.504
181.604,1786,191.604
181.704,1787,191.704
181.804,1788,191.804
181.904,1789,191.904
182.004,1790,192.004
182.104,1791,192.104
182.204,1792,192.204
182.304,1793,192.304
182.404,1794,192.404
182.504,1795,192.504
182.604,1796,192.604
182.704,1797,192.704
182.804,1798,192.804
182.904,1799,192.904
183.004,1800,193.004
183.104,1801,193.104
183.204,1802,193.204
183.304,1803,193.304
183.404,1804,193.404
183.504,1805,193.504
183.604,1806,193.604
183.704,1807,193.704
183.804,1808,193.804
183.904,1809,193.904
184.004,1810,194.004
184.104,1811,194.104
184.204,1812,194.204
184.304,1813,194.304
184.404,1814,194.404
184.504,1815,194.504
184.604,1816,194.604
184.704,1817,194.704
184.804,1818,194.804
184.904,1819,194.904
185.004,1820,195.004
185.104,1821,195.104
185.204,1822,195.204
185.304,1823,195.304
185.404,1824,195.404
185.504,1825,195.504
185.604,1826,195.604
185.704,1827,195.704
185.804,1828,195.804
185.904,1829,195.904
186.004,1830,196.004
186.104,1831,196.104
186.204,1832,196.204
186.304,1833,196.304
186.404,1834,196.404
186.504,1835,196.504
186.604,1836,196.604
186.704,1837,196.704
186.804,1838,196.804
186.904,1839,196.904
187.004,1840,197.004
187.104,1841,197.104
187.204,1842,197.204
187.304,1843,197.304
187.404,1844,197.404
187.504,1845,197.504
187.604,1846,197.604
187.704,1847,197.704
187.804,1848,197.804
187.904,1849,197.904
188.004,1850,198.004
188.204,1851,198.204
188.304,1852,198.304
188.404,1853,198.404
188.504,1854,198.504
188.604,1855,198.604
188.704,1856,198.704
188.804,1857,198.804
188.904,1858,198.904
189.004,1859,199.004
189.104,1860,199.104
189.204,1861,199.204
189.304,1862,199.304
189.404,1863,199.404
189.504,1864,199.504
189.604,1865,199.604
189.704,1866,199.704
189.804,1867,199.804
189.904,1868,199.904
190.004,1869,200.004
190.104,1870,200.104
190.204,1871,200.204
190.304,1872,200.304
190.404,1873,200.404
190.504,1874,200.504
190.604,1875,200.604
190.704,1876,200.704
190.804,1877,200.804
190.904,1878,200.904
191.004,1879,201.004
191.104,1880,201.104
191.204,1881,201.204
191.304,1882,201.304
191.404,1883,201.404
191.504,1884,201.504
191.604,1885,201.604
191.704,1886,201.704
191.804,1887,201.804
191.904,1888,201.904
192.004,1889,202.004
192.104,1890,202.104
192.204,1891,202.204
192.304,1892,202.304
192.404,1893,202.404
192.504,1894,202.504
192.604,1895,202.604
192.704,1896,202.704
192.804,1897,202.804
192.904,1898,202.904
193.004,1899,203.004
193.104,1900,203.104
193.204,1901,203.204
193.304,1902,203.304
193.404,1903,203.404
193.504,1904,203.504
193.604,1905,203.604
193.704,1906,203.704
193.804,1907,203.804
193.904,1908,203.904
194.004,1909,204.004
194.104,1910,204.104
194.204,1911,204.204
194.304,1912,204.304
194.404,1913,204.404
194.504,1914,204.504
194.604,1915,204.604
194.704,1916,204.704
194.804,1917,204.804
194.904,1918,204.904
195.004,1919,205.004
195.104,1920,205.104
195.204,1921,205.204
195.304,1922,205.304
195.404,1923,205.404
195.504,1924,205.504
195.604,1925,205.604
195.704,1926,205.704
195.804,1927,205.804
195.904,1928,205.904
196.004,1929,206.004
196.104,1930,206.104
196.204,1931,206.204
196.304,1932,206.304
196.404,1933,206.404
196.504,1934,206.504
196.604,1935,206.604
196.704,1936,206.704
196.804,1937,206.804
196.904,1938,206.904
197.004,1939,207.004
197.104,1940,207.104
197.204,1941,207.204
197.304,1942,207.304
197.404,1943,207.404
197.504,1944,207.504
197.604,1945,207.604
197.704,1946,207.704
197.804,1947,207.804
197.904,1948,207.904
198.004,1949,208.004
198.104,1950,208.104
198.204,1951,208.204
198.304,1952,208.304
198.404,1953,208.404
198.504,1954,208.504
198.604,1955,208.604
198.704,1956,208.704
198.804,1957,208.804
198.904,1958,208.904
199.004,1959,209.004
199.104,1960,209.104
199.204,1961,209.204
199.304,1962,209.304
199.404,1963,209.404
199.504,1964,209.504
199.604,1965,209.604
199.704,1966,209.704
199.804,1967,209.804
199.904,1968,209.904
200.004,1969,210.004
200.104,1970,210.104
200.204,1971,210.204
200.304,1972,210.304
200.404,1973,210.404
200.504,1974,210.504
200.604,1975,210.604
200.704,1976,210.704
200.804,1977,210.804
200.904,1978,210.904
201.004,1979,211.004
201.104,1980,211.104
201.204,1981,211.204
201.304,1982,211.304
201.404,1983,211.404
201.504,1984,211.504
201.604,1985,211.604
201.704,1986,211.704
201.804,1987,211.804
201.904,1988,211.904
202.004,1989,212.004
202.104,1990,212.104
202.204,1991,212.204
202.304,1992,212.304
202.404,1993,212.404
202.504,1994,212.504
202.604,1995,212.604
202.704,1996,212.704
